0	prefill	804.934	13.9778	2297.15	19.9373	92.7	24.107	96
1	decode	8	0.624278	86.019	23.615	63.75	24.897	97
2	decode	8	0.663224	91.3804	21.349	61.5714	22.14	64
3	decode	8	0.695616	95.8382	19.8335	66	20.558	68
4	decode	8	0.714796	98.4754	18.5153	67	18.977	70
5	decode	8	0.727048	100.158	17.7248	68.1667	18.186	72
6	decode	8	0.738907	101.786	16.8861	72.4286	17.395	87
7	decode	8	0.73325	101.001	16.275	71.3333	16.605	81
8	decode	8	0.721306	99.3508	15.6165	66.5	15.814	73
9	decode	8	0.762223	104.981	15.221	72.1667	15.419	74
10	decode	8	0.756894	104.241	15.023	73.1667	15.023	82
11	decode	8	0.752186	103.587	14.628	74.5714	14.628	86
12	decode	8	0.754154	103.853	14.298	72.3333	14.628	81
13	decode	8	0.761067	104.799	14.232	73.3333	14.232	82
14	decode	8	0.752622	103.63	14.232	70.4	14.232	72
15	decode	8	0.758679	104.459	13.916	71.8	14.232	74
16	decode	8	0.728101	100.243	13.837	71.2857	13.837	86
17	decode	8	0.756399	104.134	13.837	71	13.837	72
18	decode	8	0.757077	104.221	13.837	73.5	13.837	85
19	decode	8	0.763116	105.047	13.837	74.3333	13.837	86
20	decode	8	0.760209	104.641	13.837	73	13.837	86
21	decode	8	0.764545	105.232	13.837	74	13.837	86
22	decode	8	0.758954	104.457	13.5737	73.8333	13.837	87
23	decode	8	0.752322	103.539	13.439	73.3333	13.442	85
24	decode	8	0.745058	102.534	13.4396	69.4	13.442	71
25	decode	8	0.754324	103.803	13.442	70.8	13.442	73
26	decode	8	0.753343	103.662	13.4408	70.8	13.442	71
27	decode	8	0.746588	102.727	13.442	73.5	13.442	86
28	decode	8	0.761072	104.715	13.442	74.1667	13.442	88
29	decode	8	0.754391	103.79	13.442	74.1667	13.442	88
30	decode	8	0.763574	105.048	13.442	74.5	13.442	88
31	decode	8	0.760675	104.643	13.442	73.5	13.442	87
32	decode	8	0.763001	104.957	13.5737	73.6667	13.837	88
33	decode	8	0.762255	104.849	13.7712	73.8333	13.837	85
34	decode	8	0.763146	104.966	13.837	74.5	13.837	87
35	decode	8	0.766203	105.381	13.837	75	13.837	87
36	decode	8	0.767796	105.594	13.837	74.5	13.837	89
37	decode	8	0.768301	105.658	13.6395	75	13.837	88
38	decode	8	0.759687	104.468	13.7053	74.5	13.837	89
39	decode	8	0.759453	104.43	13.5078	74.6667	13.837	85
40	decode	8	0.759174	104.386	13.7752	73.3333	13.843	88
41	decode	8	0.74949	103.049	13.775	74.8333	13.843	89
42	decode	8	0.757979	104.21	13.837	73.6667	13.837	86
43	decode	8	0.756517	104.004	13.837	71.8	13.837	72
44	decode	8	0.758304	104.244	13.7712	74.1667	13.837	86
