step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,232,58,40321455098207,40321585115660,0.130017453,3034794491904,14153875456,1784.3758252978544,214.41438433863806,23.34143933664044,108.86134999122001,False,9,sampled,15.682111111111112,1.4660588702746937,17.791,95.22222222222223,3.492054473292827,97.0,2.038948144329667,12.513930388219546,1.6270293560956066
1,decode,4,58,40321585523141,40321690716328,0.105193187,56657018880,14154104832,38.025276294747115,4.002868394185425,0.5385996992371759,134.5534367354038,False,6,sampled,17.593,0.21689813277204623,17.791,93.66666666666667,4.802776974487434,96.0,1.8506637388909999,14.424819277108433,1.517392711658072
2,decode,4,59,40321691110123,40321796689459,0.105579336,56658624512,14154334208,37.886201519585235,4.002916963764828,0.5366450165210359,134.06348954496173,False,6,sampled,16.604833333333335,0.2501362961800361,17.0,95.33333333333333,2.160246899469287,97.0,1.7531272777240001,13.436652610441769,1.4186328606731085
3,decode,4,60,40321797071995,40321902828618,0.105756623,56660230144,14154563584,37.82269031037423,4.002965531770082,0.5357605844127606,133.84091872903318,False,7,sampled,15.983285714285714,0.21113638111081504,16.209,93.57142857142857,6.948792289723034,97.0,1.6903383215869998,12.815104991394147,1.355282227280289
4,decode,4,61,40321903221738,40322008468745,0.105247007,56661835776,14154792960,38.00583136772716,4.003014098201264,0.5383700438721265,134.4911685707129,False,6,sampled,15.353,0.16166632302369008,15.419,94.5,4.679743582719036,97.0,1.615857298471,12.184819277108433,1.2824157597515662
5,decode,4,62,40322008711995,40322113079615,0.10436762,56663441408,14155022336,38.32606319852844,4.00306266305845,0.5429216591122803,135.6265701565294,False,7,sampled,15.023,0.0,15.023,96.14285714285714,0.6900655593423543,97.0,1.56791475526,11.854819277108433,1.2372592734819277
6,decode,4,63,40322113491291,40322218246136,0.104754845,56665047040,14155251712,38.18439137588338,4.003111226341717,0.5409300833770505,135.12741784878781,False,7,sampled,14.628,0.0,14.628,94.42857142857143,4.649628761422531,97.0,1.53235387266,11.459819277108434,1.200471592101506
7,decode,4,64,40322218643292,40322324750711,0.106107419,56666652672,14155481088,37.69764675927138,4.00315978805114,0.5340498638648443,133.40708144074262,False,6,sampled,14.232,0.0,14.232,94.83333333333333,2.857738033247041,96.0,1.5101207872079998,11.063819277108433,1.1739533077764215
8,decode,4,65,40322325210729,40322429849398,0.104638669,56668258304,14155710464,38.22678593130805,4.0032083481867975,0.5415613448217694,135.28182840322634,False,7,sampled,14.232,0.0,14.232,94.14285714285714,5.843188953205017,97.0,1.4892175372079999,11.063819277108433,1.1577033232131686
9,decode,4,66,40322430238629,40322536281895,0.106043266,56669863936,14155939840,37.72045270653961,4.003256906748764,0.5344032306209807,133.49211481283498,False,7,sampled,13.949857142857143,0.1927402644073351,14.232,93.28571428571429,7.250615737399726,97.0,1.479288411662,10.781676419965576,1.1433241805283372
10,decode,4,67,40322536707256,40322642028736,0.10532148,56671469568,14156169216,37.97895737887466,4.003305463737118,0.5380808318303161,134.4091368256504,False,6,sampled,13.836999999999998,0.0,13.837,94.5,4.722287581247038,97.0,1.4573333187599997,10.668819277108431,1.1236558361175901
11,decode,4,68,40322642298263,40322747436178,0.105137915,56673075200,14156398592,38.04526654347293,4.003354019151935,0.5390355629555713,134.6459894320712,False,7,sampled,13.837,0.0,13.837,95.42857142857143,2.0701966780270626,97.0,1.454793329855,10.668819277108433,1.1216974143069878
12,decode,4,69,40322747854419,40322853269467,0.105415048,56674680832,14156627968,37.94524667863359,4.003402572993292,0.5376336861507667,134.29418509585082,False,7,sampled,13.837,0.0,13.837,95.28571428571429,2.811540841738193,97.0,1.458628019176,10.668819277108433,1.1246540961997107
13,decode,4,70,40322853670384,40322960136256,0.106465872,56676286464,14156857344,37.57072501129752,4.003451125261265,0.5323422933501168,132.97084857389794,False,6,sampled,13.836999999999998,0.0,13.837,95.0,2.9664793948382653,97.0,1.473168270864,10.668819277108431,1.1358651475477588
14,decode,4,71,40322960513810,40323066466700,0.10595289,56677892096,14157086720,37.75262760647681,4.00349967595593,0.5349348384550907,133.61680573318955,False,7,sampled,13.837,0.0,13.837,92.28571428571429,7.84674636849112,96.0,1.46607013893,10.668819277108433,1.1303922352973492
15,decode,4,72,40323066866829,40323173133437,0.106266608,56679497728,14157316096,37.64117510930621,4.003548225077364,0.5333707247717928,133.22450356183384,False,7,sampled,13.837,0.0,13.837,93.57142857142857,7.3452284479368615,97.0,1.4704110548959999,10.668819277108433,1.1337392359433252
16,decode,4,73,40323173498937,40323278972259,0.105473322,56681103360,14157545472,37.92428193358696,4.003596772625644,0.5373975360328558,134.22868649192637,False,6,sampled,13.836999999999998,0.0,13.837,95.5,2.7386127875258306,97.0,1.4594343565139998,10.668819277108431,1.1252758109742647
