0	prefill	100.814	5.54531	716.455	13.8763	80.4	14.232	97
1	decode	2.00228	0.257682	28.4108	13.837	93.5	13.837	96
2	decode	2.00232	0.260557	28.7267	13.837	90.4	13.837	97
3	decode	2.00235	0.25908	28.5627	13.442	94	13.442	97
4	decode	2.00239	0.258067	28.45	13.442	89.75	13.442	96
5	decode	2.00243	0.258877	28.5383	13.442	94.6	13.442	97
6	decode	2.00247	0.257745	28.4124	13.145	90	13.442	97
7	decode	2.00251	0.258696	28.5161	13.046	94.4	13.046	98
8	decode	2.00254	0.25932	28.5838	13.046	92.8	13.046	97
9	decode	2.00258	0.259691	28.6237	13.046	94	13.046	96
10	decode	2.00262	0.257559	28.3876	13.046	90	13.046	97
11	decode	2.00266	0.2553	28.1375	13.046	92.25	13.046	96
12	decode	2.0027	0.258423	28.4806	13.046	89	13.046	96
13	decode	2.00273	0.255626	28.1714	13.046	94.2	13.046	97
14	decode	2.00277	0.254866	28.0865	13.046	87	13.046	96
15	decode	2.00281	0.258076	28.4392	12.73	93.8	13.046	96
16	decode	2.00285	0.260609	28.7172	12.651	91.8	12.651	97
17	decode	2.00289	0.25885	28.5222	12.651	94	12.651	96
18	decode	2.00292	0.257233	28.343	12.651	91	12.651	97
19	decode	2.00296	0.258644	28.4974	12.651	93.5	12.651	96
20	decode	2.003	0.26014	28.6612	12.651	93.6	12.651	96
21	decode	2.00304	0.2577	28.3912	12.651	89.8	12.651	97
22	decode	2.00308	0.258233	28.449	12.651	93.5	12.651	97
23	decode	2.00311	0.258054	28.4281	12.651	93	12.651	96
24	decode	2.00315	0.256094	28.2111	12.651	89.5	12.651	97
25	decode	2.00319	0.258802	28.5083	12.651	94.4	12.651	97
26	decode	2.00323	0.256951	28.3033	12.651	90.4	12.651	97
27	decode	2.00326	0.259344	28.5658	12.651	93.75	12.651	97
28	decode	2.0033	0.25999	28.636	12.651	92.25	12.651	96
29	decode	2.00334	0.259507	28.5817	12.651	94.4	12.651	97
30	decode	2.00338	0.257071	28.3123	12.651	91.4	12.651	97
31	decode	2.00342	0.257471	28.3553	12.651	91	12.651	96
32	decode	2.00345	0.259145	28.5386	12.651	94.2	12.651	97
33	decode	2.00349	0.256653	28.2631	12.651	91.2	12.651	97
34	decode	2.00353	0.258132	28.4248	12.651	93.5	12.651	96
35	decode	2.00357	0.259239	28.5457	12.651	93.4	12.651	96
36	decode	2.00361	0.261191	28.7596	12.651	95.6	12.651	97
37	decode	2.00364	0.255441	28.1253	12.651	88.75	12.651	96
38	decode	2.00368	0.257982	28.404	12.651	94.6	12.651	97
39	decode	2.00372	0.259146	28.5311	12.651	91.75	12.651	96
40	decode	2.00376	0.259643	28.5848	12.651	94.2	12.651	97
41	decode	2.00379	0.258817	28.4927	12.651	90.8	12.651	96
42	decode	2.00383	0.259209	28.5349	12.651	90.75	12.651	96
43	decode	2.00387	0.258334	28.4374	12.651	94.4	12.651	97
44	decode	2.00391	0.252348	27.7774	12.651	90.4	12.651	96
45	decode	2.00395	0.259628	28.5777	12.651	90.25	12.651	96
46	decode	2.00398	0.257162	28.3051	12.651	92.75	12.651	96
47	decode	2.00402	0.258374	28.4375	12.651	90	12.651	97
48	decode	2.00406	0.258593	28.4605	12.651	92.75	12.651	96
49	decode	2.0041	0.26013	28.6286	12.651	93.8	12.651	97
50	decode	2.00414	0.25928	28.534	12.651	93	12.651	97
51	decode	2.00417	0.256878	28.2686	12.651	95	12.651	97
52	decode	2.00421	0.258884	28.4882	12.651	93.5	12.651	96
53	decode	2.00425	0.259354	28.5389	12.651	93.8	12.651	97
54	decode	2.00429	0.258557	28.4501	12.651	92.2	12.651	97
55	decode	2.00433	0.259155	28.5148	12.651	93.25	12.651	96
56	decode	2.00436	0.259409	28.5417	12.651	93	12.651	97
57	decode	2.0044	0.260597	28.6713	12.651	92	12.651	96
