0	prefill	403.78	43.2163	7102.3	106.547	27.6667	108.349	49
1	decode	4.01315	0.772356	106.423	102.943	49	102.943	49
2	decode	4.01326	0.764367	105.316	102.943	49	102.943	49
3	decode	4.01337	0.781205	107.63	148.416	49	148.416	49
4	decode	4.01348	0.784543	108.084	148.416	49	148.416	49
5	decode	4.01359	0.784953	108.135	135.898	50	148.416	53
6	decode	4.0137	0.782635	107.81	123.379	53	123.379	53
7	decode	4.01381	0.790535	108.892	123.379	53	123.379	53
8	decode	4.01391	0.784618	108.071	122.486	53	123.379	53
9	decode	4.01402	0.757506	104.331	122.189	53	122.189	53
10	decode	4.01413	0.784367	108.025	122.189	53	122.189	53
11	decode	4.01424	0.790575	108.874	117.972	41	117.972	41
12	decode	4.01435	0.787219	108.406	117.972	41	117.972	41
13	decode	4.01445	0.792098	109.072	118.784	41	120.407	41
14	decode	4.01456	0.78977	108.746	120.407	41	120.407	41
15	decode	4.01467	0.788138	108.515	120.407	41	120.407	41
16	decode	4.01478	0.791375	108.955	125.634	41	128.248	41
17	decode	4.01489	0.754364	103.854	128.248	41	128.248	41
18	decode	4.015	0.787226	108.372	128.248	41	128.248	41
19	decode	4.0151	0.789419	108.668	118.549	41	118.549	41
20	decode	4.01521	0.787952	108.46	118.549	41	118.549	41
21	decode	4.01532	0.781735	107.598	118.845	41	119.734	41
22	decode	4.01543	0.788521	108.527	119.734	41	119.734	41
23	decode	4.01554	0.787776	108.418	119.734	41	119.734	41
24	decode	4.01565	0.77348	106.445	121.749	41	123.765	41
25	decode	4.01575	0.789106	108.589	123.765	41	123.765	41
26	decode	4.01586	0.785544	108.093	123.765	41	123.765	41
27	decode	4.01597	0.790107	108.715	120.928	41	123.765	41
28	decode	4.01608	0.788073	108.43	119.983	41	119.983	41
29	decode	4.01619	0.788131	108.432	119.983	41	119.983	41
30	decode	4.01629	0.78548	108.061	120.46	41	120.46	41
31	decode	4.0164	0.787841	108.38	120.46	41	120.46	41
32	decode	4.01651	0.784128	107.864	120.608	41	121.053	41
33	decode	4.01662	0.787039	108.258	121.053	41	121.053	41
34	decode	4.01673	0.787987	108.383	121.053	41	121.053	41
35	decode	4.01684	0.791451	108.853	125.612	41	127.131	41
36	decode	4.01694	0.757435	104.169	127.131	41	127.131	41
37	decode	4.01705	0.783046	107.686	124.406	41	127.131	41
38	decode	4.01716	0.788356	108.41	116.23	41	116.23	41
39	decode	4.01727	0.764397	105.11	116.23	41	116.23	41
40	decode	4.01738	0.77849	107.042	118.969	41	121.708	41
41	decode	4.01748	0.786953	108.2	121.708	41	121.708	41
42	decode	4.01759	0.785877	108.046	121.708	41	121.708	41
43	decode	4.0177	0.789285	108.508	125.978	41	127.401	41
44	decode	4.01781	0.784582	107.856	127.401	41	127.401	41
45	decode	4.01792	0.789014	108.459	127.401	41	127.401	41
46	decode	4.01803	0.787729	108.277	119.266	41	119.266	41
47	decode	4.01813	0.785948	108.026	119.266	41	119.266	41
48	decode	4.01824	0.760739	104.556	119.445	41	119.983	41
49	decode	4.01835	0.769817	105.798	119.983	41	119.983	41
50	decode	4.01846	0.76713	105.423	119.983	41	119.983	41
51	decode	4.01857	0.77336	106.273	123.027	41	124.549	41
52	decode	4.01867	0.769551	105.744	124.549	41	124.549	41
53	decode	4.01878	0.780026	107.178	124.549	41	124.549	41
54	decode	4.01889	0.781439	107.366	118.796	40	118.796	40
55	decode	4.019	0.778381	106.94	118.796	40	118.796	40
56	decode	4.01911	0.779149	107.04	119.524	40	121.708	40
57	decode	4.01921	0.781636	107.375	121.708	40	121.708	40
58	decode	4.01932	0.788133	108.262	121.708	40	121.708	40
59	decode	4.01943	0.78363	107.638	123.129	40.5	124.549	41
60	decode	4.01954	0.782835	107.523	124.549	41	124.549	41
61	decode	4.01965	0.784061	107.685	124.549	41	124.549	41
62	decode	4.01975	0.784249	107.705	118.942	41	118.942	41
