step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,236,59,200787089190133,200787111228851,0.022038718,1826624012288,9069510656,10708.426869475803,201.40270865436204,82.8824985322649,411.52623560045555,False,2,sampled,109.154,0.0,109.154,36.0,0.0,36.0,2.4056142245719996,34.19989527720739,0.7537218476439055
1,decode,4,59,200787111300320,200787131852302,0.020551982,36279418880,9069854720,194.6284304842229,4.0,1.7652515888735207,441.3128972183802,False,2,sampled,109.154,0.0,109.154,36.0,0.0,36.0,2.243331043228,34.19989527720739,0.7028756321390512
2,decode,4,60,200787131902842,200787152365185,0.020462343,36280795136,9070198784,195.48103557837925,4.0,1.7730518511980764,443.26296279951913,False,2,sampled,109.154,0.0,109.154,36.0,0.0,36.0,2.233546587822,34.19989527720739,0.6998099877262977
3,decode,4,61,200787152412224,200787172973446,0.020561222,36282171392,9070542848,194.54096648535773,4.0,1.7645921721967692,441.1480430491923,False,2,sampled,116.345,0.0,116.345,36.0,0.0,36.0,2.39219537359,41.39089527720739,0.8510473865734127
4,decode,4,62,200787173023616,200787193463219,0.020439603,36283547648,9070886912,195.69851723636705,4.0,1.7751591186971685,443.7897796742921,False,2,sampled,116.345,0.0,116.345,36.0,0.0,36.0,2.378045611035,41.39089527720739,0.846013467280694
5,decode,4,63,200787193510509,200787214046571,0.020536062,36284923904,9071230976,194.77931065848944,4.0,1.7668881163292163,441.72202908230406,False,2,sampled,116.345,0.0,116.345,36.0,0.0,36.0,2.38926813339,41.39089527720739,0.8500059916482382
6,decode,4,64,200787214092730,200787234635923,0.020543193,36286300160,9071575040,194.71169842000705,4.0,1.7663417833829433,441.5854458457358,False,2,sampled,116.345,0.0,116.345,36.0,0.0,36.0,2.390097789585,41.39089527720739,0.85030115012246
7,decode,4,65,200787234681552,200787255202365,0.020520813,36287676416,9071919104,194.92405101103938,4.0,1.7683352221961186,442.08380554902965,False,2,sampled,116.345,0.0,116.345,36.0,0.0,36.0,2.3874939884849997,41.39089527720739,0.849374821886156
8,decode,4,66,200787255249305,200787293967573,0.038718268,36289052672,9072263168,103.31040634358955,4.0,0.937259194342061,234.31479858551523,False,4,sampled,121.262,0.0,121.262,74.0,0.0,74.0,4.695054614216,46.30789527720739,1.7929614998588501
9,decode,4,67,200787294022862,200787332314425,0.038291563,36290428928,9072607232,104.46165386354168,4.0,0.947739556309049,236.93488907726226,False,4,sampled,121.262,0.0,121.262,74.0,0.0,74.0,4.643311512506,46.30789527720739,1.7732016894045894
10,decode,4,68,200787332369685,200787370897185,0.0385275,36291805184,9072951296,103.82194536370126,4.0,0.9419714537408345,235.49286343520862,False,3,sampled,122.37066666666665,1.9202669953246916,124.588,74.0,0.0,74.0,4.71463586,47.41656194387404,1.8268415902926072
11,decode,4,69,200787370952935,200787409537085,0.03858415,36293181440,9073295360,103.66951196281376,4.0,0.9406241018656625,235.15602546641563,False,4,sampled,124.588,0.0,124.588,74.0,0.0,74.0,4.807122080199999,49.63389527720739,1.9150816604600613
12,decode,4,70,200787409592704,200787448587910,0.038995206,36294557696,9073639424,102.57671160911421,4.0,0.9307440944407371,232.6860236101843,False,4,sampled,124.588,0.0,124.588,74.0,0.0,74.0,4.858334725128,49.63389527720739,1.935483970917129
13,decode,4,71,200787448644609,200787487390647,0.038746038,36295933952,9073983488,103.23636187008334,4.0,0.9367650429703291,234.19126074258227,False,4,sampled,126.829,1.4939999999999998,127.576,44.75,19.5,74.0,4.914121253502,51.874895277207386,2.009946663656698
14,decode,4,72,200787487447427,200787526060916,0.038613489,36297310208,9074327552,103.59074260292822,4.0,0.9400163297338917,235.00408243347295,False,4,sampled,127.576,0.0,127.576,35.0,0.0,35.0,4.926154472664,52.621895277207386,2.0319149744455993
15,decode,4,73,200787526118196,200787565875624,0.039757428,36298686464,9074671616,100.61013001142831,4.0,0.9130038910967782,228.25097277419454,False,4,sampled,128.277,1.402000000000001,130.38,35.0,0.0,35.0,5.0999635915559995,53.32289527720738,2.1199811697351123
16,decode,4,74,200787565934423,200787604551303,0.03861688,36300062720,9075015680,103.58164616095345,4.0,0.9400050630708644,235.0012657677161,False,3,sampled,130.38,0.0,130.38,35.0,0.0,35.0,5.034868814399999,55.42589527720739,2.1403751468124845
17,decode,4,75,200787604605942,200787645914295,0.041308353,36301438976,9075359744,96.8327156495443,4.0,0.8787917295080732,219.69793237701828,False,5,sampled,130.38,0.0,130.38,35.0,0.0,35.0,5.38578306414,55.42589527720739,2.2895524474519156
18,decode,4,76,200787645981084,200787685220707,0.039239623,36302815232,9075703808,101.93777855612935,4.0,0.9251570850209239,231.28927125523094,False,3,sampled,131.71266666666665,1.154123188110059,132.379,34.333333333333336,0.5773502691896257,35.0,5.168355384324666,56.75856194387404,2.2271845726997648
19,decode,4,77,200787685280706,200787723859307,0.038578601,36304191488,9076047872,103.68442339316556,4.0,0.9410447902970873,235.26119757427182,False,4,sampled,132.379,0.0,132.379,34.0,0.0,34.0,5.1069966217789995,57.42489527720738,2.2153721223661678
20,decode,4,78,200787723916006,200787762503016,0.03858701,36305567744,9076391936,103.66182816445225,4.0,0.940875381222852,235.218845305713,False,4,sampled,132.379,0.0,132.379,34.0,0.0,34.0,5.108109796789999,57.42489527720738,2.215855008310554
21,decode,4,79,200787762559695,200787801222034,0.038662339,36306944000,9076736000,103.45985533880918,4.0,0.9390777935085616,234.76944837714038,False,4,sampled,134.788,0.0,134.788,34.0,0.0,34.0,5.211219349132,59.833895277207404,2.3133183428978916
22,decode,4,80,200787801279234,200787839970653,0.038691419,36308320256,9077080064,103.38209616969593,4.0,0.9384075641164776,234.60189102911943,False,4,sampled,134.788,0.0,134.788,34.0,0.0,34.0,5.215138984172,59.833895277207404,2.315058312572553
23,decode,4,81,200787840032422,200787878746601,0.038714179,36309696512,9077424128,103.32131801116071,4.0,0.9378914250512712,234.4728562628178,False,4,sampled,134.231,0.6431681998772456,134.788,35.5,1.7320508075688772,37.0,5.196642961349,59.27689527720739,2.2948563343260613
24,decode,4,82,200787878806760,200787917582818,0.038776058,36311072768,9077768192,103.15643740784583,4.0,0.9364302263009818,234.10755657524544,False,3,sampled,133.674,0.0,133.674,37.0,0.0,37.0,5.183350777092,58.7198952772074,2.2769260650229204
25,decode,4,83,200787917640117,200787956775301,0.039135184,36312449024,9078112256,102.20981713028357,4.0,0.927872193573946,231.9680483934865,False,4,sampled,133.674,0.0,133.674,37.0,0.0,37.0,5.231356586016001,58.7198952772074,2.298013906134243
26,decode,4,84,200787956833071,200787995830527,0.038997456,36313825280,9078456320,102.57079333585247,4.0,0.9311844670072839,232.79611675182096,False,4,sampled,134.093,0.0,134.093,37.0,0.0,37.0,5.229285867408,59.13889527720738,2.3062664664615027
27,decode,4,85,200787995887786,200788034755443,0.038867657,36315201536,9078800384,102.91332971267087,4.0,0.9343295773141149,233.58239432852872,False,4,sampled,134.093,0.0,134.093,37.0,0.0,37.0,5.211880730101,59.13889527720738,2.2985902969934164
28,decode,4,86,200788034814203,200788074031066,0.039216863,36316577792,9079144448,101.99693942883704,4.0,0.9260449463283181,231.51123658207953,False,4,sampled,133.79,0.34987426312891007,134.093,39.5,2.8867513459481287,42.0,5.24682410077,58.835895277207385,2.307359244568589
29,decode,4,87,200788074088965,200788112711965,0.038623,36317954048,9079488512,103.56523315123114,4.0,0.9403193446392047,235.07983615980118,False,4,sampled,133.487,0.0,133.487,42.0,0.0,42.0,5.155668401,58.53289527720739,2.2607160142915808
30,decode,4,88,200788112768534,200788151421653,0.038653119,36319330304,9079832576,103.48453380954847,4.0,0.9396222411961115,234.90556029902785,False,3,sampled,133.487,0.0,133.487,42.0,0.0,42.0,5.159688895953,58.53289527720739,2.262478966564435
31,decode,4,89,200788151477913,200788190179122,0.038701209,36320706560,9080176640,103.3559442548681,4.0,0.9384902306281956,234.6225576570489,False,4,sampled,130.2815,2.1370000000000005,133.487,42.0,0.0,42.0,5.042051560333499,55.32739527720739,2.141237088048816
32,decode,4,90,200788190235911,200788229089948,0.038854037,36322082816,9080520704,102.94940523168802,4.0,0.934834205670829,233.70855141770724,False,4,sampled,129.213,0.0,129.213,42.0,0.0,42.0,5.0204466828809995,54.25889527720739,2.108177124679741
33,decode,4,91,200788229147888,200788267936395,0.038788507,36323459072,9080864768,103.12332980488267,4.0,0.9364490123840032,234.1122530960008,False,4,sampled,128.63575,1.1544999999999987,129.213,43.0,2.0,46.0,4.98958868932525,53.681645277207394,2.082230873606476
34,decode,4,92,200788267992545,200788306758953,0.038766408,36324835328,9081208832,103.18211581532134,4.0,0.9370183414465431,234.25458536163578,False,4,sampled,126.904,0.0,126.904,46.0,0.0,46.0,4.919612240832,51.94989527720739,2.013910835873495
35,decode,4,93,200788306816872,200788345517991,0.038701119,36326211584,9081552896,103.35618461057935,4.0,0.9386346576697175,234.65866441742938,False,4,sampled,126.904,0.0,126.904,46.0,0.0,46.0,4.9113268055759995,51.94989527720739,2.010519079160741
36,decode,4,94,200788345573770,200788384136991,0.038563221,36327587840,9081896960,103.7257753961994,4.0,0.9420268042443861,235.50670106109652,False,3,sampled,126.68933333333332,0.18590678667906108,126.904,46.0,0.0,46.0,4.885548759675999,51.735228610540716,1.9950770543938046
37,decode,4,95,200788384191990,200788423871269,0.039679279,36328964096,9082241024,100.8082833359951,4.0,0.9155651264731903,228.89128161829757,False,4,sampled,126.582,0.0,126.582,46.0,0.0,46.0,5.0226824943779995,51.62789527720739,2.048557660887094
38,decode,4,96,200788423939628,200788463171912,0.039232284,36330340352,9082585088,101.95684757991658,4.0,0.9260317434488392,231.50793586220982,False,4,sampled,126.582,0.0,126.582,46.0,0.0,46.0,4.9661009732879995,51.62789527720739,2.025480249837659
39,decode,4,97,200788463228901,200788502353835,0.039124934,36331716608,9082929152,102.23659418824835,4.0,0.9286077417536347,232.15193543840866,False,4,sampled,126.633,0.0,126.633,44.0,0.0,44.0,4.954507767222,51.67889527720739,2.0219333669136508
40,decode,4,98,200788502412495,200788541453650,0.039041155,36333092864,9083273216,102.45598522892061,4.0,0.9306357064487463,232.65892661218655,False,4,sampled,126.633,0.0,126.633,44.0,0.0,44.0,4.943898581115,51.67889527720739,2.017603760746222
