step,phase,tokens,kv_len,start_ns,end_ns,latency_s,flops,bytes,tokens_per_second,ai_flops_per_byte,achieved_tflops,achieved_gbs,drain_like,gpu_samples,gpu_quality,gpu_power_w_avg,gpu_power_w_std,gpu_power_w_peak,gpu_util_pct_avg,gpu_util_pct_std,gpu_util_pct_peak,gpu_energy_j,gpu_power_w_dyn,gpu_energy_dyn_j
0,prefill,480,120,4810019135142257,4810019205417688,0.070275431,2920722923520,7233454080,6830.267608035018,403.7798389562736,41.561081617841666,102.9300564517349,False,6,sampled,106.98366666666668,0.7307644399303116,107.282,34.666666666666664,0.816496580927726,35.0,7.518323284960334,41.549690860215065,2.9199224331183746
1,decode,4,120,4810019205575500,4810019241838439,0.036262939,29029761024,7233650688,110.3054553851799,4.013154944315719,0.8005352523688165,199.47778330928995,False,3,sampled,107.282,0.0,107.282,35.0,0.0,35.0,3.890360621798,41.84802419354838,1.5175323486011691
2,decode,4,121,4810019241928549,4810019278231008,0.036302459,29031333888,7233847296,110.18537339302551,4.013263302372039,0.7997070911367189,199.26604134447197,False,4,sampled,140.534,22.168,151.618,35.0,0.0,35.0,5.101729773106,75.10002419354838,2.726315549185298
3,decode,4,122,4810019278316263,4810019314360542,0.036044279,29032906752,7234043904,110.97461541677669,4.013371654538413,0.8054789153085848,200.69881003861946,False,3,sampled,151.618,0.0,151.618,35.0,0.0,35.0,5.464961493422,86.18402419354838,3.1064410133750076
4,decode,4,123,4810019314442388,4810019350677575,0.036235187,29034479616,7234240512,110.3899367209006,4.013480000815322,0.8012785918836295,199.64683808586386,False,4,sampled,151.618,0.0,151.618,35.0,0.0,35.0,5.493906582566,86.18402419354838,3.12289423306575
5,decode,4,124,4810019350761117,4810019386778267,0.03601715,29036052480,7234437120,111.05820421660238,4.013588341203247,0.8061729614919559,200.8608987662822,False,3,sampled,129.645,0.0,129.645,62.0,0.0,62.0,4.66944341175,64.2110241935484,2.3126980900326615
6,decode,4,125,4810019386858318,4810019423092501,0.036234183,29037625344,7234633728,110.39299547612264,4.013696675702668,0.801387610809384,199.66322210162704,False,4,sampled,129.645,0.0,129.645,62.0,0.0,62.0,4.697580655035001,64.2110241935484,2.32663400124646
7,decode,4,126,4810019423173137,4810019459061471,0.035888334,29039198208,7234830336,111.45683162667846,4.013805004314064,0.8091542563106997,201.5928166517844,False,4,sampled,127.67425,3.941500000000005,129.645,62.0,0.0,62.0,4.5820161271995,62.24027419354839,2.233699748509645
8,decode,4,127,4810019459142658,4810019495368556,0.036225898,29040771072,7235026944,110.41824277206324,4.0139133270379155,0.8016577276290018,199.71974039125269,False,3,sampled,121.762,0.0,121.762,62.0,0.0,62.0,4.410937792276,56.32802419354839,2.040533258977016
9,decode,4,128,4810019495450914,4810019531881945,0.036431031,29042343936,7235223552,109.79650836672725,4.014021643874702,0.7971869897395987,198.60057081557753,False,4,sampled,121.762,0.0,121.762,62.0,0.0,62.0,4.435915196622,56.32802419354839,2.0520879955639115
10,decode,4,129,4810019531962416,4810019568059769,0.036097353,29043916800,7235420160,110.81144924947822,4.014129954824904,0.8045996281223169,200.4418484646229,False,3,sampled,121.80400000000002,0.0727461339178956,121.888,55.333333333333336,11.547005383792515,62.0,4.396801984812001,56.3700241935484,2.0348086619330568
11,decode,4,130,4810019568143127,4810019604051938,0.035908811,29045489664,7235616768,111.39327336680682,4.014238259889002,0.8088680425536786,201.49975915381881,False,4,sampled,121.888,0.0,121.888,42.0,0.0,42.0,4.376853155168,56.45402419354839,2.0271968849555564
12,decode,4,131,4810019604134916,4810019640212252,0.036077336,29047062528,7235813376,110.87293141600034,4.014346559067474,0.8051332428758043,200.56396004405644,False,4,sampled,121.888,0.0,121.888,42.0,0.0,42.0,4.397394330368001,56.45402419354839,2.0367107993827744
13,decode,4,132,4810019640295492,4810019676283070,0.035987578,29048635392,7236009984,111.14946385110996,4.0144548523608,0.8071850623567943,201.0696575357197,False,3,sampled,125.532,0.0,125.532,42.0,0.0,42.0,4.517592641496,60.09802419354838,2.1627823333112093
14,decode,4,133,4810019676364381,4810019712365661,0.03600128,29050208256,7236206592,111.10716063428858,4.0145631397694626,0.806921538789732,200.99859205006047,False,4,sampled,125.532,0.0,125.532,42.0,0.0,42.0,4.51931268096,60.09802419354838,2.163605796438709
15,decode,4,134,4810019712445965,4810019748322023,0.035876058,29051781120,7236403200,111.49496970932536,4.014671421293938,0.8097818639940877,201.70563889711627,False,3,sampled,125.532,0.0,125.532,42.0,0.0,42.0,4.503593312856,60.09802419354838,2.156080201653145
16,decode,4,135,4810019748404318,4810019784439854,0.036035536,29053353984,7236599808,111.00154025737261,4.014779696934707,0.8062417604666682,200.81843122855173,False,4,sampled,126.005,0.0,126.005,43.0,0.0,43.0,4.54065771368,60.57102419354838,2.1827093228834835
17,decode,4,136,4810019784520972,4810019820508535,0.035987563,29054926848,7236796416,111.1495101793917,4.01488796669225,0.8073602218633144,201.09159422659434,False,3,sampled,126.005,0.0,126.005,43.0,0.0,43.0,4.534612875815,60.57102419354838,2.1798035491398466
18,decode,4,137,4810019820590284,4810019856469958,0.035879674,29056499712,7236993024,111.48373310192284,4.014996230567045,0.8098317646921764,201.70174968702335,False,4,sampled,127.21449999999999,2.418999999999997,130.843,43.0,0.0,43.0,4.564414788073,61.78052419354837,2.2166650676136284
19,decode,4,138,4810019856551444,4810019895098960,0.038547516,29058072576,7237189632,103.7680352736607,4.015104488559572,0.7538247750127403,187.74723725388688,False,4,sampled,130.843,0.0,130.843,43.0,0.0,43.0,5.043672635987999,65.40902419354838,2.521355406645193
20,decode,4,139,4810019895216799,4810019931452950,0.036236151,29059645440,7237386240,110.38699998794021,4.015212740670312,0.8019517702087068,199.72833869689967,False,3,sampled,130.843,0.0,130.843,43.0,0.0,43.0,4.741246705292999,65.40902419354838,2.3701712774400723
21,decode,4,140,4810019931535605,4810019967995897,0.036460292,29061218304,7237582848,109.70839180333499,4.0153209868997415,0.7970648809943706,198.50589369937026,False,4,sampled,127.36149999999999,4.020089924367361,130.843,43.0,0.0,43.0,4.6436374795579995,61.92752419354838,2.2578956149338385
