0	prefill	1180.12	169.338	12101.8	256.021	47	293.196	47
1	decode	15.8657	11.347	753.864	293.196	47	293.196	47
2	decode	15.8641	11.4059	757.752	293.196	47	293.196	47
3	decode	15.8624	11.363	754.877	293.196	47	293.196	47
4	decode	15.8608	11.4731	762.164	451.813	96	451.813	96
5	decode	15.8592	11.4466	760.374	451.813	96	451.813	96
6	decode	15.8575	11.4546	760.878	451.813	96	451.813	96
7	decode	15.8559	11.4013	757.316	451.813	96	451.813	96
8	decode	15.8542	11.1094	737.896	345.191	96	451.813	96
9	decode	15.8526	11.3814	755.94	238.569	96	238.569	96
10	decode	15.851	11.4035	757.381	238.569	96	238.569	96
11	decode	15.8493	11.4144	758.076	238.569	96	238.569	96
12	decode	15.8477	11.421	758.493	238.569	96	238.569	96
13	decode	15.8461	11.4479	760.252	238.569	94.5	238.569	96
14	decode	15.8444	11.4266	758.808	238.569	93	238.569	93
15	decode	15.8428	11.4373	759.494	238.569	93	238.569	93
16	decode	15.8412	11.4529	760.499	238.569	93	238.569	93
17	decode	15.8395	11.4205	758.324	238.569	93	238.569	93
18	decode	15.8379	11.3798	755.594	238.298	93	238.298	93
19	decode	15.8363	10.9741	728.632	238.298	93	238.298	93
20	decode	15.8346	11.4444	759.83	238.298	93	238.298	93
21	decode	15.833	11.4258	758.574	238.298	93	238.298	93
22	decode	15.8314	11.4405	759.52	238.298	93	238.298	93
23	decode	15.8298	11.4118	757.589	238.219	94	238.219	94
24	decode	15.8281	11.3737	755.03	238.219	94	238.219	94
25	decode	15.8265	11.4047	757.062	238.219	94	238.219	94
26	decode	15.8249	11.2175	744.614	238.219	94	238.219	94
27	decode	15.8232	11.3721	754.848	240.059	94	241.899	94
28	decode	15.8216	11.332	752.163	241.899	94	241.899	94
29	decode	15.82	11.3666	754.433	241.899	94	241.899	94
30	decode	15.8184	11.3635	754.199	241.899	94	241.899	94
31	decode	15.8167	11.3215	751.383	241.899	94	241.899	94
32	decode	15.8151	11.3302	751.933	241.597	94.5	241.899	95
33	decode	15.8135	11.326	751.632	241.295	95	241.295	95
34	decode	15.8119	11.3266	751.642	241.295	95	241.295	95
35	decode	15.8102	11.3388	752.426	241.295	95	241.295	95
36	decode	15.8086	11.2615	747.27	241.295	95	241.295	95
37	decode	15.807	11.2636	747.386	238.895	95	238.895	95
38	decode	15.8054	11.2638	747.37	238.895	95	238.895	95
39	decode	15.8037	11.235	745.434	238.895	95	238.895	95
40	decode	15.8021	11.3392	752.322	238.895	95	238.895	95
41	decode	15.8005	11.2062	743.477	246.155	95.3333	249.785	96
42	decode	15.7989	11.2202	744.38	249.785	96	249.785	96
43	decode	15.7973	11.2245	744.637	249.785	96	249.785	96
44	decode	15.7956	11.1515	739.768	249.785	96	249.785	96
45	decode	15.794	11.1777	741.482	249.785	96	249.785	96
46	decode	15.7924	11.1674	740.773	246.747	96	246.747	96
47	decode	15.7908	11.0852	735.296	246.747	96	246.747	96
48	decode	15.7892	11.3068	749.968	246.747	96	246.747	96
49	decode	15.7875	11.1248	737.869	246.747	96	246.747	96
50	decode	15.7859	11.1716	740.946	244.951	96	246.747	96
51	decode	15.7843	11.1226	737.674	243.154	95	243.154	95
52	decode	15.7827	11.1535	739.694	243.154	95	243.154	95
53	decode	15.7811	11.068	733.997	243.154	95	243.154	95
54	decode	15.7795	11.1611	740.15	243.154	95	243.154	95
55	decode	15.7778	11.05	732.754	248.877	95	248.877	95
56	decode	15.7762	11.176	741.083	248.877	95	248.877	95
57	decode	15.7746	11.0372	731.855	248.877	95	248.877	95
58	decode	15.773	11.1284	737.878	248.877	95	248.877	95
59	decode	15.7714	11.0116	730.106	248.877	95	248.877	95
60	decode	15.7698	11.0412	732.041	247.072	96	247.072	96
61	decode	15.7682	10.9779	727.819	247.072	96	247.072	96
62	decode	15.7665	11.0636	733.475	247.072	96	247.072	96
63	decode	15.7649	10.9612	726.662	247.072	96	247.072	96
64	decode	15.7633	11.0571	732.998	248.564	96	250.056	96
65	decode	15.7617	10.9742	727.472	250.056	96	250.056	96
66	decode	15.7601	11.0207	730.529	250.056	96	250.056	96
67	decode	15.7585	10.9086	723.075	250.056	96	250.056	96
68	decode	15.7569	10.9534	726.02	250.056	96	250.056	96
69	decode	15.7553	10.8865	721.56	249.527	96	249.527	96
70	decode	15.7537	10.9508	725.798	249.527	96	249.527	96
71	decode	15.7521	10.8427	718.608	249.527	96	249.527	96
72	decode	15.7504	10.9309	724.428	249.527	96	249.527	96
73	decode	15.7488	10.847	718.844	252.717	96	255.908	96
74	decode	15.7472	10.9138	723.242	255.908	96	255.908	96
75	decode	15.7456	10.7914	715.108	255.908	96	255.908	96
76	decode	15.744	10.8399	718.294	255.908	96	255.908	96
77	decode	15.7424	10.7866	714.738	255.908	96	255.908	96
78	decode	15.7408	10.8748	720.557	249.202	96	249.202	96
79	decode	15.7392	10.7599	712.923	249.202	96	249.202	96
80	decode	15.7376	10.638	704.822	249.202	96	249.202	96
81	decode	15.736	10.7166	710.003	249.202	96	249.202	96
82	decode	15.7344	10.8538	719.068	249.802	96	250.402	96
83	decode	15.7328	10.739	711.438	250.402	96	250.402	96
84	decode	15.7312	10.7638	713.056	250.402	96	250.402	96
85	decode	15.7296	10.7048	709.122	250.402	96	250.402	96
86	decode	15.728	10.7868	714.533	250.402	96	250.402	96
87	decode	15.7264	10.6693	706.72	250.727	96	250.727	96
88	decode	15.7248	10.7558	712.425	250.727	96	250.727	96
89	decode	15.7232	10.6609	706.118	250.727	96	250.727	96
90	decode	15.7216	10.7621	712.796	250.727	96	250.727	96
91	decode	15.72	10.6407	704.732	252.188	96	252.188	96
92	decode	15.7184	10.6744	706.938	252.188	96	252.188	96
93	decode	15.7168	10.635	704.307	252.188	96	252.188	96
94	decode	15.7152	10.7216	710.012	252.188	96	252.188	96
95	decode	15.7136	10.5879	701.133	251.424	96	252.188	96
96	decode	15.712	10.6714	706.642	250.661	96	250.661	96
